height,id,left,tag,top,width,bottom,right
0.14553888,847d8d6d-c46c-4a2d-b760-84e88883321f,0.12657639999999998,HardHat,0.18000345,0.13963547,0.32554233,0.26621187
0.15413125,638ba6c1-ce67-4637-9eef-84f74612b68d,0.39451134,HardHat,0.0034264773,0.29347432,0.1575577273,0.68798566
0.6146376,638ba6c1-ce67-4637-9eef-84f74612b68d,0.26692018,Vest,0.28608490000000003,0.5543579000000001,0.9007225000000001,0.8212780800000001
0.94361526,638ba6c1-ce67-4637-9eef-84f74612b68d,0.21518987,Person,0.0061929934,0.6455696,0.9498082534,0.86075947
0.86044616,27fb696f-e538-4653-8040-31af1d8885a0,0.35623842,Person,0.028013289,0.49660093,0.888459449,0.85283935
0.19323322,27fb696f-e538-4653-8040-31af1d8885a0,0.45269263,HardHat,0.013073564,0.21644866,0.20630678400000002,0.66914129
0.46907216,27fb696f-e538-4653-8040-31af1d8885a0,0.33703703,Vest,0.40584728,0.44814816,0.87491944,0.78518519
0.6551339,a1e3f2f6-537e-4f36-a241-945c9d3efe7f,0.25105485,Vest,0.34486607,0.278481,0.9999999700000001,0.52953585
0.21804512,a1e3f2f6-537e-4f36-a241-945c9d3efe7f,0.37341774,HardHat,0.032835998,0.20464136,0.250881118,0.5780590999999999
0.98772323,a1e3f2f6-537e-4f36-a241-945c9d3efe7f,0.25738397,Person,0.0,0.35443038,0.98772323,0.61181435
0.8330136999999999,a315fe6c-9584-43af-a4d1-959446c892d3,0.03254305,Person,0.042342186,0.42194659999999995,0.8753558859999998,0.45448964999999997
0.11402158400000001,a315fe6c-9584-43af-a4d1-959446c892d3,0.13629520000000003,HardHat,0.054913428,0.12500957,0.168935012,0.26130477
0.05625,a315fe6c-9584-43af-a4d1-959446c892d3,0.16888888,SafetyGlass,0.114794925,0.11333334,0.17104492500000001,0.28222221999999997
0.4736151,a90af263-192d-467d-b0ea-0642b4dcd323,0.3749,Person,0.16798617,0.3336639,0.64160127,0.7085639
0.4272152,a90af263-192d-467d-b0ea-0642b4dcd323,0.0,Vest,0.252324,0.23839663,0.6795392,0.23839663
0.3164557,a90af263-192d-467d-b0ea-0642b4dcd323,0.47679326,Vest,0.31561512,0.21308017,0.63207082,0.68987343
0.92110586,a90af263-192d-467d-b0ea-0642b4dcd323,0.0048758388,Person,0.078893155,0.23573625,0.9999990150000001,0.2406120888
0.124396935,a90af263-192d-467d-b0ea-0642b4dcd323,0.0489219,HardHat,0.058248002,0.11022279,0.182644937,0.15914469
0.15355805,2bbad4bf-3a49-412a-a3d6-56c56488a50e,0.35232067,HardHat,0.032713015,0.17088607,0.186271065,0.52320674
0.56179774,2bbad4bf-3a49-412a-a3d6-56c56488a50e,0.29324895,Vest,0.38102759999999997,0.30801687,0.94282534,0.6012658200000001
0.96185374,2bbad4bf-3a49-412a-a3d6-56c56488a50e,0.26181757,Person,0.038145274,0.3589145,0.999999014,0.6207320700000001
0.44194758,953d7749-480d-4d55-92dd-39569656c3c5,0.60548526,Vest,0.4147355,0.16877638,0.85668308,0.77426164
0.85105276,953d7749-480d-4d55-92dd-39569656c3c5,0.54533255,Person,0.14716035,0.23167342,0.99821311,0.77700597
0.19753161,953d7749-480d-4d55-92dd-39569656c3c5,0.64462525,HardHat,0.17234096,0.10789704,0.36987256999999996,0.75252229
0.63678515,7f0a86ca-7c8a-4bff-96f3-79a9a5eadf71,0.09704641,Vest,0.27934214,0.7215189999999999,0.91612729,0.8185654099999999
0.13096502,7f0a86ca-7c8a-4bff-96f3-79a9a5eadf71,0.29957807,HardHat,0.0,0.32700422,0.13096502,0.62658229
0.99886495,7f0a86ca-7c8a-4bff-96f3-79a9a5eadf71,0.10970464,Person,0.0011350464,0.79113925,0.9999999963999999,0.90084389
0.38505748,ca117ef1-4a79-419b-bcb7-e0b122c32021,0.21729958,Vest,0.510731,0.7827004,0.89578848,0.9999999799999999
0.13795641,ca117ef1-4a79-419b-bcb7-e0b122c32021,0.44461066,SafetyGlass,0.26712617,0.3112164,0.40508257999999997,0.75582706
0.32524109999999995,ca117ef1-4a79-419b-bcb7-e0b122c32021,0.41597405,HardHat,0.0,0.35742375,0.32524109999999995,0.7733977999999999
0.07660803,2dea397d-810e-4777-85d0-a0f83009b476,0.24378213,SafetyGlass,0.25818118,0.07617086,0.33478921,0.31995299
0.20973782,2dea397d-810e-4777-85d0-a0f83009b476,0.2299578,HardHat,0.062675565,0.12869199,0.272413385,0.35864978999999997
0.92140806,2dea397d-810e-4777-85d0-a0f83009b476,0.002141714,Person,0.07818243,0.31887972,0.99959049,0.321021434
0.9101123999999999,2dea397d-810e-4777-85d0-a0f83009b476,0.38185653,Person,0.08514747,0.29957807,0.9952598699999999,0.6814346
0.9513109000000001,2dea397d-810e-4777-85d0-a0f83009b476,0.20042194,Person,0.040203653,0.1793249,0.991514553,0.37974684000000003
0.13857678,2dea397d-810e-4777-85d0-a0f83009b476,0.41983122,HardHat,0.10761938,0.1392405,0.24619616,0.5590717199999999
0.7378276999999999,2dea397d-810e-4777-85d0-a0f83009b476,0.012658228,Vest,0.24245085,0.19620253,0.9802785499999999,0.208860758
0.6080189,2dea397d-810e-4777-85d0-a0f83009b476,0.36611593,Vest,0.3900687,0.3058406,0.9980876000000001,0.67195653
0.4113924,7d420c4b-1a01-44e8-8520-551401a37647,0.49578059999999996,Person,0.44852650000000005,0.09915612,0.8599189,0.59493672
0.07356495,7d420c4b-1a01-44e8-8520-551401a37647,0.6015248000000001,HardHat,0.5010059,0.052422702,0.57457085,0.6539475020000001
0.050632912999999995,7d420c4b-1a01-44e8-8520-551401a37647,0.5253165,HardHat,0.48650119999999997,0.05485232,0.5371341129999999,0.5801688199999999
0.39240506,7d420c4b-1a01-44e8-8520-551401a37647,0.65400845,Person,0.46434929999999996,0.11392405,0.85675436,0.7679324999999999
0.058430462999999995,7d420c4b-1a01-44e8-8520-551401a37647,0.6715236,HardHat,0.49147072,0.043201327000000005,0.549901183,0.714724927
0.5536302,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.6835443,Vest,0.43885103,0.30168778,0.9924812299999999,0.9852320800000001
0.21428572,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.5232068,HardHat,0.12306156,0.16244726,0.33734728,0.68565406
0.8691894,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.09676507,Person,0.12731364,0.37177134,0.99650304,0.46853641
0.8687575999999999,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.46922547,Person,0.10284832,0.28826183,0.9716059199999999,0.7574873
0.45488720000000005,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.10759494,Vest,0.5215578,0.30801687,0.976445,0.41561181
0.16917293,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.6940928000000001,HardHat,0.07042998,0.221519,0.23960291,0.9156118000000001
0.9495318000000001,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.65135396,Person,0.050467162999999995,0.34649050000000003,0.9999989630000001,0.99784446
0.23604418,d75cdf3d-4f7f-4643-b5c0-27f1c8a820b1,0.19575042,HardHat,0.14281958,0.17064970000000002,0.37886376,0.36640012
0.56179774,01696053-766b-4c8b-947f-9038acfa9d41,0.40295359999999997,Vest,0.3360838,0.29324895,0.89788154,0.69620255
0.22889570000000004,01696053-766b-4c8b-947f-9038acfa9d41,0.48202962,HardHat,0.019955061,0.1506921,0.24885076100000003,0.6327217199999999
0.9552593,01696053-766b-4c8b-947f-9038acfa9d41,0.3907388,Person,0.03979999,0.3384413,0.99505929,0.7291801
0.20978528,7adcabac-dcb6-43d4-907c-70a615e961f9,0.39208740000000003,Person,0.34981757,0.04319668,0.55960285,0.43528408
0.21551988,7adcabac-dcb6-43d4-907c-70a615e961f9,0.3387097,Person,0.34788373,0.05012682,0.5634036099999999,0.38883652
0.03164557,7adcabac-dcb6-43d4-907c-70a615e961f9,0.34388185,HardHat,0.337767,0.040084388,0.36941257,0.38396623799999996
0.085443035,7adcabac-dcb6-43d4-907c-70a615e961f9,0.39240506,Vest,0.36941257,0.046413504,0.454855605,0.438818564
0.04113924,7adcabac-dcb6-43d4-907c-70a615e961f9,0.39029536,HardHat,0.3251088,0.025316456,0.36624804,0.41561181599999997
0.07594936,7adcabac-dcb6-43d4-907c-70a615e961f9,0.32911393,Vest,0.37890625,0.052742615,0.45485560999999997,0.381856545
0.535461,e06bf40b-4d70-4fd8-86d1-25991331f353,0.025316456,Vest,0.46005097,0.4599156,0.9955119699999999,0.48523205599999997
0.33333334,e06bf40b-4d70-4fd8-86d1-25991331f353,0.62236285,HardHat,0.13026375,0.28270042,0.46359709,0.9050632700000001
0.36370426,e06bf40b-4d70-4fd8-86d1-25991331f353,0.18870689999999998,HardHat,0.0043646246,0.2571423,0.3680688846,0.44584919999999995
0.98547435,e06bf40b-4d70-4fd8-86d1-25991331f353,0.0077773035,Person,0.013281465,0.5888399999999999,0.9987558150000001,0.5966173035
0.8376341,e06bf40b-4d70-4fd8-86d1-25991331f353,0.5889533,Person,0.15863603,0.41104567,0.9962701300000001,0.99999897
0.43001994,e06bf40b-4d70-4fd8-86d1-25991331f353,0.6877637,Vest,0.56998,0.31223628,0.99999994,0.9999999799999999
0.114711225,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.7610704,HardHat,0.5001800000000001,0.09042543,0.614891225,0.8514958300000001
0.37974682,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.5464135,Vest,0.41055182,0.20253165,0.79029864,0.74894515
0.34348994,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.42452845,Person,0.65650904,0.21174821,0.99999898,0.63627666
0.5316456,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.15822785,Vest,0.34093156,0.3164557,0.8725771600000001,0.47468355
0.13720682,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.6076969,HardHat,0.24349669,0.09531349,0.38070351,0.70301039
0.8942652,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.13968462,Person,0.09398663,0.34601885,0.9882518299999999,0.48570347
0.18358395,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.23901471,HardHat,0.03599093,0.14690879,0.21957488,0.3859235
0.75239766,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.53911495,Person,0.23376444,0.23847157,0.9861620999999999,0.77758652
0.18472669,ed057cec-cdd9-4d1f-8781-8ab6d379bdb4,0.6595338000000001,Vest,0.6498031,0.22847985,0.8345297899999999,0.8880136500000001
0.52688646,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.8483011999999999,Person,0.44768903,0.12497187,0.9745754899999999,0.9732730699999999
0.07097426,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.694112,HardHat,0.47901192,0.050130308,0.54998618,0.7442423079999999
0.37624645,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.36919764,Vest,0.5443087,0.14004508,0.92055515,0.50924272
0.11155471,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.5522258000000001,HardHat,0.43449482,0.07378268,0.54604953,0.6260084800000001
0.17175639,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.6902621,Vest,0.55456746,0.0626356,0.72632385,0.7528977
0.49360147,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.6736816,Person,0.46032852,0.09634858,0.95392999,0.77003018
0.14445007,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.14500846,Vest,0.51361096,0.07651724,0.6580610299999999,0.2215257
0.11213222,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.22490935,HardHat,0.49840304,0.06582455,0.61053526,0.2907339
0.37694502,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.21818995,Vest,0.59623206,0.11293887,0.9731770799999999,0.33112882
0.07063416,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.17474303,HardHat,0.46635340000000003,0.044589847,0.53698756,0.21933287699999998
0.08183417,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.8602796999999999,HardHat,0.41017595,0.06892139,0.49201012,0.9292010899999998
0.51208735,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.8084161,Person,0.44999346,0.060689867,0.96208081,0.869105967
0.07607370599999999,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.81357664,HardHat,0.45249462,0.049257815,0.528568326,0.862834455
0.22959183,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.873817,Vest,0.5190529,0.08832808,0.7486447300000001,0.96214508
0.5394107,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.5226107,Person,0.44454859999999996,0.14476788,0.9839593,0.6673785799999999
0.056964785,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.38455159999999994,HardHat,0.49835846,0.039019227000000004,0.555323245,0.4235708269999999
0.11878842,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.07907462,HardHat,0.534064,0.06919426,0.65285242,0.14826888
0.3223156,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.04460609,Vest,0.66505724,0.13636005,0.9873728399999999,0.18096614
0.046182632,8d9597aa-e3e8-44b4-9718-0e7d10acb8e5,0.34067366,HardHat,0.53447205,0.034353167000000004,0.580654682,0.375026827
0.956311,c0df4d89-974d-426a-af33-bbf5d3b5878f,0.27879757,Person,0.039816856,0.27006882,0.996127856,0.5488663899999999
0.94935566,c0df4d89-974d-426a-af33-bbf5d3b5878f,0.5540681,Person,0.050643325,0.184749,0.9999989850000001,0.7388170999999999
0.16785741,c0df4d89-974d-426a-af33-bbf5d3b5878f,0.42547515,HardHat,0.021640457000000002,0.07533309,0.18949786700000001,0.50080824
0.44221106,c0df4d89-974d-426a-af33-bbf5d3b5878f,0.39873418,Vest,0.27504712,0.1371308,0.71725818,0.5358649799999999
0.15135789,c0df4d89-974d-426a-af33-bbf5d3b5878f,0.5780518,HardHat,0.07213665,0.09498811,0.22349454,0.67303991
0.40885574,c0df4d89-974d-426a-af33-bbf5d3b5878f,0.5923635,Vest,0.31984752,0.11889249,0.7287032600000001,0.7112559900000001
0.48145485,b93195b4-28b9-4036-9d13-625c24ff0746,0.555767,Vest,0.228589,0.42254382,0.7100438499999999,0.97831082
0.9937864,b93195b4-28b9-4036-9d13-625c24ff0746,0.5337553,Person,0.0062136019999999995,0.44936708,1.000000002,0.98312238
0.08424878,b93195b4-28b9-4036-9d13-625c24ff0746,0.16559657,HardHat,0.007222768,0.2344133,0.091471548,0.40000987
0.118136436,b93195b4-28b9-4036-9d13-625c24ff0746,0.6118143,HardHat,0.04448315,0.25105485,0.16261958599999998,0.8628691500000001
0.4359401,b93195b4-28b9-4036-9d13-625c24ff0746,0.050632912999999995,Vest,0.21752807,0.47046414,0.65346817,0.521097053
0.67987347,b93195b4-28b9-4036-9d13-625c24ff0746,0.036613896,Person,0.013962895,0.48285025,0.693836365,0.519464146
0.9586072,f06c01ab-1265-4858-a3d7-058436c1f706,0.5996695,Person,0.010296196,0.22221929,0.968903396,0.82188879
0.06485188,f06c01ab-1265-4858-a3d7-058436c1f706,0.63758904,SafetyGlass,0.09927952,0.06078136,0.16413139999999998,0.6983704000000001
0.5829146,f06c01ab-1265-4858-a3d7-058436c1f706,0.613924,Vest,0.20972048,0.20464136,0.7926350799999999,0.81856536
0.14377066,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.42832595,HardHat,0.20928648,0.08454186,0.35305714,0.51286781
0.5187970000000001,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.10970464,Vest,0.32230967,0.19198312,0.8411066700000001,0.30168776
0.7974453,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.36278626,Person,0.20111679999999998,0.19839600000000002,0.9985621,0.56118226
0.43609023,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.37130803,Vest,0.43885103,0.17721519,0.8749412599999999,0.54852322
0.13932556,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.15150382,HardHat,0.12177249,0.096126005,0.26109804999999997,0.24762982500000003
0.8348142,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.63894796,Person,0.15733454,0.2005297,0.99214874,0.83947766
0.83557343,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.08601705,Person,0.13071996,0.24240404,0.9662933899999999,0.32842108999999997
0.15460946,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.69848365,HardHat,0.15161006,0.096958995,0.30621951999999997,0.7954426450000001
0.45864663,3cdcb53f-81eb-42aa-abe7-cacc80e11386,0.65189874,Vest,0.34110668,0.17721519,0.79975331,0.82911393
0.108736515,c2652534-2fc8-4c30-9594-25188a58a8f3,0.64422196,HardHat,0.20826134,0.09331131,0.316997855,0.73753327
0.43103448,c2652534-2fc8-4c30-9594-25188a58a8f3,0.76582277,Vest,0.38429418,0.21729958,0.81532866,0.9831223499999999
0.094827585,c2652534-2fc8-4c30-9594-25188a58a8f3,0.48101267,HardHat,0.20325969,0.0907173,0.298087275,0.57172997
0.093152046,c2652534-2fc8-4c30-9594-25188a58a8f3,0.2352533,HardHat,0.20337725,0.10772592,0.296529296,0.34297922000000003
0.6752316999999999,c2652534-2fc8-4c30-9594-25188a58a8f3,0.06545603,Person,0.21278402,0.35230112,0.8880157199999998,0.41775715
0.5048479,c2652534-2fc8-4c30-9594-25188a58a8f3,0.40868494,Person,0.21516845,0.19228652,0.7200163500000001,0.60097146
0.6742524999999999,c2652534-2fc8-4c30-9594-25188a58a8f3,0.5260516,Person,0.21943107,0.2757824,0.8936835699999999,0.8018339999999999
0.123563215,c2652534-2fc8-4c30-9594-25188a58a8f3,0.8227848,HardHat,0.15153556,0.10970464,0.275098775,0.93248944
0.4012608,c2652534-2fc8-4c30-9594-25188a58a8f3,0.5416569,Person,0.20676039999999998,0.12025273,0.6080211999999999,0.66190963
0.39552059999999994,c2652534-2fc8-4c30-9594-25188a58a8f3,0.10637142,Vest,0.39296040000000004,0.27942228,0.788481,0.3857937
0.75457954,c2652534-2fc8-4c30-9594-25188a58a8f3,0.74249923,Person,0.16913244,0.25749975,0.92371198,0.99999898
0.11026257,c2652534-2fc8-4c30-9594-25188a58a8f3,0.5654454000000001,HardHat,0.19996804,0.07965881,0.31023061,0.6451042100000001
0.22090915,b30d878f-1e1a-4658-8c1c-606462b6ba76,0.14524606,HardHat,0.15643963,0.13591269,0.37734878,0.28115875
0.58235604,b30d878f-1e1a-4658-8c1c-606462b6ba76,0.11506949999999999,Vest,0.41637242,0.2037253,0.9987284599999999,0.3187948
0.85772383,b30d878f-1e1a-4658-8c1c-606462b6ba76,0.12602976,Person,0.14227515,0.26040995,0.99999898,0.38643971
0.357951,58c0c3b5-d48b-4866-9368-07bdf22dc026,0.45402829999999994,Person,0.37138194,0.08374387,0.72933294,0.53777217
0.40583706,58c0c3b5-d48b-4866-9368-07bdf22dc026,0.29988867,Person,0.35682678,0.08319253,0.7626638400000001,0.3830812
0.056874535999999996,58c0c3b5-d48b-4866-9368-07bdf22dc026,0.39049229999999996,HardHat,0.35715804,0.033158823999999996,0.414032576,0.42365112399999993
0.05625,58c0c3b5-d48b-4866-9368-07bdf22dc026,0.45879734,HardHat,0.34916990000000003,0.04454343,0.40541990000000006,0.50334077
0.37755847,58c0c3b5-d48b-4866-9368-07bdf22dc026,0.37112713,Person,0.36849976,0.086963594,0.74605823,0.45809072400000006
0.050868124,58c0c3b5-d48b-4866-9368-07bdf22dc026,0.33089972,HardHat,0.35937074,0.03159693,0.41023886400000004,0.36249665000000003
0.9935964,6fe51273-b8bd-4389-980b-bd7cfc358676,0.36828977,Person,0.0064026117000000006,0.33686388,0.9999990117,0.70515365
0.7035176,6fe51273-b8bd-4389-980b-bd7cfc358676,0.40506329999999996,Vest,0.21977073,0.23839663,0.92328833,0.6434599299999999
0.6785753000000001,6fe51273-b8bd-4389-980b-bd7cfc358676,0.14558652,Vest,0.31901363,0.22086656,0.99758893,0.36645308
0.959799,6fe51273-b8bd-4389-980b-bd7cfc358676,0.15400843,Person,0.018765703,0.20042194,0.978564703,0.35443037
0.53640354,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.38397187,Person,0.31957929999999996,0.34345776,0.85598284,0.72742963
0.07259259400000001,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.13502109,HardHat,0.238125,0.12658228,0.310717594,0.26160337
0.21629629999999997,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.42194092,Vest,0.43960649999999996,0.25738397,0.6559027999999999,0.67932489
0.19214271,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.5132051999999999,Vest,0.2358257,0.26380536,0.42796840999999997,0.7770105599999999
0.31407407,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.51054853,Person,0.14331019,0.30168778,0.45738426,0.8122363100000001
0.07259259400000001,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.57172996,HardHat,0.16108796,0.11392405,0.233680554,0.6856540099999999
0.0651789,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.48642573,HardHat,0.35386983,0.121892005,0.41904873,0.608317735
0.55775154,c8d91834-30c0-4985-9d5e-b21f9835d72a,0.004558563,Person,0.24138296,0.2596283,0.7991345000000001,0.264186863
0.07030937,93fa88c3-973e-48a1-96da-c745cf76d20b,0.8305693000000001,HardHat,0.06991799,0.09274929,0.14022736,0.92331859
0.05109775,93fa88c3-973e-48a1-96da-c745cf76d20b,0.49513444,SafetyGlass,0.14156729,0.06499013,0.19266504,0.56012457
0.28412408,93fa88c3-973e-48a1-96da-c745cf76d20b,0.042379215,Vest,0.19716834,0.13568756,0.48129242,0.178066775
0.059305875999999993,93fa88c3-973e-48a1-96da-c745cf76d20b,0.38826120000000003,HardHat,0.09520376,0.063218236,0.154509636,0.451479436
0.04356792599999999,93fa88c3-973e-48a1-96da-c745cf76d20b,0.23607719,SafetyGlass,0.14254798,0.056059957,0.186115906,0.292137147
0.03819008,93fa88c3-973e-48a1-96da-c745cf76d20b,0.10019600000000001,SafetyGlass,0.1396585,0.04948459,0.17784857999999998,0.14968059
0.08489461,93fa88c3-973e-48a1-96da-c745cf76d20b,0.7281156999999999,HardHat,0.02784796,0.08201188,0.11274257,0.81012758
0.99375,93fa88c3-973e-48a1-96da-c745cf76d20b,0.67932487,Person,0.00625,0.15400843,1.0,0.8333332999999999
0.9097110999999999,93fa88c3-973e-48a1-96da-c745cf76d20b,0.7958816,Person,0.08653018,0.17425537,0.9962412799999999,0.97013697
0.09375,93fa88c3-973e-48a1-96da-c745cf76d20b,0.48312235,HardHat,0.06479492,0.08438819,0.15854492,0.56751054
0.07133767,93fa88c3-973e-48a1-96da-c745cf76d20b,0.29699895,HardHat,0.09212252,0.09338915,0.16346019,0.3903881
0.04356979,93fa88c3-973e-48a1-96da-c745cf76d20b,0.83328503,SafetyGlass,0.13458411,0.059416413,0.1781539,0.892701443
0.8847096,93fa88c3-973e-48a1-96da-c745cf76d20b,0.5792228,Person,0.02067497,0.12918656,0.9053845699999999,0.7084093600000001
0.8868575999999999,93fa88c3-973e-48a1-96da-c745cf76d20b,0.018428005,Person,0.09088087,0.18423459,0.9777384699999999,0.202662595
0.87162673,93fa88c3-973e-48a1-96da-c745cf76d20b,0.44035779999999997,Person,0.10865688,0.1541382,0.98028361,0.5944959999999999
0.86782956,93fa88c3-973e-48a1-96da-c745cf76d20b,0.28776258,Person,0.10967973,0.15842742,0.97750929,0.44619
0.051340744,93fa88c3-973e-48a1-96da-c745cf76d20b,0.38823628,SafetyGlass,0.14030735,0.057545304000000005,0.191648094,0.445781584
0.334375,93fa88c3-973e-48a1-96da-c745cf76d20b,0.44936708,Vest,0.22104493,0.15611814,0.55541993,0.6054852199999999
0.290625,93fa88c3-973e-48a1-96da-c745cf76d20b,0.1814346,Vest,0.23354492,0.1392405,0.5241699200000001,0.3206751
0.8848635,93fa88c3-973e-48a1-96da-c745cf76d20b,0.17359228,Person,0.08817163,0.13587587,0.97303513,0.30946815
0.0757799,93fa88c3-973e-48a1-96da-c745cf76d20b,0.22582147,HardHat,0.08616586,0.07861209,0.16194576,0.30443356
0.07167943,93fa88c3-973e-48a1-96da-c745cf76d20b,0.08667447,HardHat,0.079202995,0.074842855,0.150882425,0.161517325
0.35,93fa88c3-973e-48a1-96da-c745cf76d20b,0.8270042,Vest,0.21791992,0.14978904,0.56791992,0.97679324
0.044269614000000006,93fa88c3-973e-48a1-96da-c745cf76d20b,0.7281156999999999,SafetyGlass,0.09972296,0.07357306,0.143992574,0.8016887599999999
0.33125,93fa88c3-973e-48a1-96da-c745cf76d20b,0.2721519,Vest,0.24604492,0.17510548,0.5772949199999999,0.44725738000000004
0.31875,93fa88c3-973e-48a1-96da-c745cf76d20b,0.6751055,Vest,0.20229492,0.15822785,0.52104492,0.83333335
0.061933666,93fa88c3-973e-48a1-96da-c745cf76d20b,0.32924294,SafetyGlass,0.14858788,0.058392882,0.210521546,0.38763582199999996
0.087442815,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.29758957,HardHat,0.4219128,0.049175977999999995,0.5093556149999999,0.34676554800000003
0.11354272,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.6067893,HardHat,0.03201883,0.07194728,0.14556154999999998,0.67873658
0.39556962,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.49156117,Vest,0.18270372,0.1371308,0.57827334,0.62869197
0.31280476,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.27740887,Person,0.4037407,0.110103756,0.7165454600000001,0.38751262599999997
0.08532414,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.86232203,HardHat,0.19331992,0.062930465,0.27864406,0.925252495
0.13870826,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.5208438,HardHat,0.023974067999999998,0.10387701,0.162682328,0.62472081
0.8445425,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.6734616999999999,Person,0.036270797,0.19091105,0.880813297,0.8643727499999999
0.10273601,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.93474454,HardHat,0.19794525,0.0530169,0.30068126,0.98776144
0.2658228,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.84810126,Vest,0.2934632,0.12025317,0.559286,0.96835443
0.07889603,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.06971202,HardHat,0.12553915,0.08167829,0.20443518,0.15139031
0.11576162,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.72232515,HardHat,0.0,0.09124249,0.11576162,0.8135676399999999
0.8271045,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.48322478,Person,0.06201583,0.20404527,0.88912033,0.68727005
0.7071215000000001,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.94199204,Person,0.17708474,0.055202602999999996,0.88420624,0.997194643
0.7594371999999999,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.009114206,Person,0.10981038,0.19534719,0.8692475799999999,0.20446139600000002
0.30379745,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.03164557,Vest,0.2554885,0.16666667,0.55928595,0.19831223999999997
0.9798438,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.48322478,Person,0.0050538047,0.16818029,0.9848976047000001,0.65140507
0.33544305,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.6877637,Vest,0.13207081,0.16877638,0.46751386000000006,0.85654008
0.64300907,8b2ce562-c499-41d8-aaa0-8ef96bd00d58,0.8097478,Person,0.21520364,0.16551626,0.85821271,0.97526406
0.5025339,3d0fb308-dd62-4273-ae8b-ff62f37b1114,0.7079270999999999,Person,0.33047009999999993,0.16850656,0.8330039999999999,0.8764336599999999
